,Temperature (K),Gibbs_free_energy(J/mole),Cp(J/mole.K),S(J/mole.K)
0,0,-391763.5543029896,-0.0,0.0
1,10,-391763.61821143114,0.12805336383025862,0.06402668191512931
2,20,-391764.6864491979,0.6387031450605718,0.28772915009540156
3,30,-391768.8681628674,1.6400195765876562,0.7207415324584872
4,40,-391778.59265830735,3.011973661120283,1.3705748361964651
5,50,-391795.98504199146,4.555307821945463,2.2026023260310468
6,60,-391822.618604028,6.114497796524665,3.167674591269315
7,70,-391859.5443836911,7.60576750186592,4.220485181589174
8,80,-391907.4078683922,8.995147069892848,5.325950980733614
9,90,-391966.56525397283,10.274552095982656,6.458956122378732
10,100,-392037.1728681058,11.44688713518553,7.602108928914823
11,110,-392119.2508002367,12.518700800582884,8.74348514024605
12,120,-392212.7254163602,13.497351593873468,9.874906644562726
13,130,-392317.45889486634,14.39005000400357,10.9907597559999
14,140,-392433.26913659414,15.203708801552418,12.087212817747789
15,150,-392559.9440664314,15.944933706334265,13.161700208014373
16,160,-392697.25202483253,16.61992892439011,14.212570777112706
17,170,-392844.9490612133,17.23460507496492,15.238843705263571
18,180,-393002.7847353819,17.794526303853484,16.24003625185651
19,190,-393170.5060679363,18.304873104473536,17.2160358361456
20,200,-393347.8608377176,18.770406630676035,18.167003188872332
21,210,-393534.5996496161,19.195470714996897,19.093298371662968
22,220,-393730.47775331466,19.58403958709386,19.99542519748429
23,230,-393935.2560326578,19.939752411155496,20.87398988478526
24,240,-394148.7020136155,20.265827695035824,21.729667506935222
25,250,-394370.5902459798,20.565161524827992,22.56317548107836
26,260,-394600.7026534081,20.84040531138019,23.37525573679377
27,270,-394838.8287177415,21.093876696382377,24.16666010824192
28,280,-395084.7654552182,21.327685758838157,24.93813898587905
29,290,-395338.3173772015,21.543719526524356,25.690433957399364
30,300,-395599.29637954093,21.743649352356442,26.42427155338446
31,310,-395867.52151187055,21.92891756155731,27.140357927991865
32,320,-396142.81883633346,22.100828452734277,27.83937559130063
33,330,-396425.0210240384,22.26072052408127,28.521984680178864
34,340,-396713.9673286919,22.409662063032762,29.188822178351256
35,350,-397009.50322775054,22.548494596114363,29.840497383592446
36,360,-397311.4801293598,22.678125317010576,30.477592697701766
37,370,-397619.75513957255,22.79936172897868,31.10066614326206
38,380,-397934.1908470466,22.912886874363135,31.710250979696138
39,390,-398254.6550100205,23.019344451436993,32.306856133965624
40,400,-398581.0203930222,23.119266719557316,32.89096676861954
41,410,-398913.16446452116,23.213182657962985,33.463045196003804
42,420,-399250.9692057174,23.301596365778913,34.023532746129064
43,430,-399594.32092649303,23.384889546023654,34.57285002316713
44,440,-399943.1100149514,23.463434149185133,35.1113972769832
45,450,-400297.2307740891,23.537588694329283,35.63955597376699
46,460,-400656.58121886646,23.607697133714133,36.15769014066464
47,470,-401021.0629227468,23.67403678655104,36.66614699946804
48,480,-401390.5808550717,23.736840608110583,37.1652572109786
49,490,-401765.0431878186,23.79635047967306,37.655335870166894
50,500,-402144.36119178374,23.852844044740884,38.13668421346811
51,510,-402528.4490451187,23.906535714535785,38.609590455038415
52,520,-402917.22380373155,23.957388885994405,39.07432776468049
53,530,-403310.6051265086,24.005774054308244,39.53115683974974
54,540,-403708.5151763609,24.052064061936107,39.9803307031696
55,550,-404110.87877322256,24.09597620963181,40.42208932921785
56,560,-404517.62289273983,24.137674123770637,40.85665860592999
57,570,-404928.6767662708,24.177626958856045,41.28425800047116
58,580,-405343.97180492146,24.21578882374726,41.70509924768339
59,590,-405763.4415150796,24.251887998930677,42.119380522455316
60,600,-406187.02126111946,24.286726197082444,42.52729438199821
61,610,-406614.6482218538,24.320205377713137,42.92902971269286
62,620,-407046.2618681155,24.351657468639182,43.32475999283633
63,630,-407481.8026042855,24.382093649702572,43.71465300702038
64,640,-407921.21322186553,24.41100297784442,44.09887264754434
65,650,-408364.43768109794,24.43876553585865,44.47757411243074
66,660,-408811.4214524767,24.46583377583583,44.85091184212724
67,670,-409262.1119982402,24.490896766772494,45.21902695402095
68,680,-409716.45746113383,24.51523184152334,45.58205389799841
69,690,-410174.40774628794,24.539473502972445,45.940135227417336
70,700,-410635.9141944036,24.561757425486626,46.29339862364577
71,710,-411100.92927607655,24.58258914690513,46.64195657309174
72,720,-411569.40621763084,24.60390137656339,46.985933824296076
73,730,-412041.3001518634,24.624111491227758,47.325452548407334
74,740,-412516.56707495614,24.642733313184213,47.66061580111127
75,750,-412995.1636914811,24.661019082923463,47.99152754981624
76,760,-413477.04832866695,24.67846734572646,48.31829268150323
77,770,-413962.1797746097,24.69633954997122,48.64101686053764
78,780,-414450.5182494018,24.712710390117884,48.95979751196428
79,790,-414942.02512503695,24.726562438213914,49.27470955277895
80,800,-415436.66135495214,24.74174761178432,49.58584270597421
81,810,-415934.39025391394,24.75784780362586,49.89330484955789
82,820,-416435.17533430835,24.77225232581835,50.1971813896278
83,830,-416938.98148047173,24.785379748819164,50.49754122524682
84,840,-417445.77333918936,24.796989175421245,50.79445186785014
85,850,-417955.51746835426,24.808227918838384,51.08798374635807
86,860,-418468.1794341539,24.821998019245925,51.37822844079419
87,870,-418983.7279164339,24.833055033879646,51.66526108985781
88,880,-419502.1306444762,24.841975678142376,51.94912738602943
89,890,-420023.3558610808,24.855095467092305,52.22991034290244
90,900,-420547.37366192497,24.86608258202633,52.507690613928574
91,910,-421074.15463515115,24.8735231773402,52.78250322692766
92,920,-421603.6682716324,24.883014449296752,53.05440471087422
93,930,-422135.88682600274,24.89210337640682,53.32346699783157
94,940,-422670.7815832743,24.90287095502142,53.58975759015593
95,950,-423208.32529787644,24.912095969091954,53.85333596427809
96,960,-423748.49186128005,24.91584336357164,54.11422227637085
97,970,-424291.25307331607,24.923957260414387,54.372466300386435
98,980,-424836.5837406873,24.93301003536631,54.628149541757736
99,990,-425384.45876927546,24.940612881882267,54.88132146795469
100,1000,-425934.85235888447,24.948635165637967,55.13202733510552
101,1010,-426487.74148054066,24.952108878026703,55.38029580240909
102,1020,-427043.1004311479,24.959704143844938,55.626172584785664
103,1030,-427600.9062151239,24.964916264712446,55.86971298959324
104,1040,-428161.13662268344,24.966581982746646,56.110933547647434
105,1050,-428723.76606281963,24.97806291004963,56.34990834850978
106,1060,-429288.7753457508,24.986420946780633,56.58671198138836
107,1070,-429856.14136305253,24.988648944515596,56.821341845143614
108,1080,-430425.8429069113,24.990970232949124,57.05381016899846
109,1090,-430997.85821429273,24.995681581850086,57.28416819508711
110,1100,-431572.16638297285,25.00180230650585,57.51247184085078
111,1110,-432148.74779271893,25.00485234941152,57.738750866831836
112,1120,-432727.5814235095,25.007224708748822,57.963024732895434
113,1130,-433308.6481287485,25.012433997983884,58.18533861563338
114,1140,-433891.9276157279,25.020255097065657,58.40575106330216
115,1150,-434477.40242371545,25.022272284455376,58.62428151244749
116,1160,-435065.0528448224,25.022796163283303,58.84093088065492
117,1170,-435654.86011773784,25.023429239903635,59.05572549246354
118,1180,-436246.80662431807,25.03163507143335,59.26872947456068
119,1190,-436840.8728303038,25.036639280758475,59.4799916882279
120,1200,-437437.04570383794,25.030083079647483,59.68947966442428
121,1210,-438035.3012199389,25.043193323248296,59.89725594718693
122,1220,-438635.62814438436,25.046091135047114,60.103388131605605
123,1230,-439238.0083511685,25.036573558259988,60.30781073535472
124,1240,-439842.4224180898,25.042940581444242,60.51056502373467
125,1250,-440448.85745753895,25.048721383245542,60.71173950838638
126,1260,-441057.29505972477,25.04857735414734,60.91133351040407
127,1270,-441667.72215475206,25.047772052465007,61.10934590268589
128,1280,-442280.1196306785,25.053162611462085,61.30582309493403
129,1290,-442894.47591402894,25.05887478474324,61.50081443303134
130,1300,-443510.7733149483,25.05880867550122,61.69432188804494
131,1310,-444128.9998670375,25.060353585171296,61.88635212593581
132,1320,-444749.1374018875,25.062050918728346,62.076934341515155
133,1330,-445371.175836408,25.05543303981404,62.26605970986348
134,1340,-445995.09604971117,25.056505858531832,62.45374749200128
135,1350,-446620.88727436186,25.065207533137972,62.640076018821134
136,1360,-447248.53425152245,25.06652172433678,62.8250664506646
137,1370,-447878.0254404737,25.05604849903049,63.0086682130117
138,1380,-448509.34495972324,25.05515948887885,63.190893208855414
139,1390,-449142.4792411838,25.073651575167506,63.3718657634985
140,1400,-449777.4180329933,25.074131052330202,63.55160922282012
141,1410,-450414.1484811961,25.063201774613013,63.73003629290179
142,1420,-451052.6551437068,25.063898626516433,63.907166059117294
143,1430,-451692.9278493714,25.0680408820408,64.08306971588972
144,1440,-452334.9525075546,25.066861556028012,64.25775792222048
145,1450,-452978.71925695427,25.064534275079495,64.43122506449144
146,1460,-453624.2128885013,25.07032953038059,64.60351178593845
147,1470,-454271.4250188199,25.071983247875842,64.77464793343533
148,1480,-454920.34185288096,25.069713135325372,64.94462176482847
149,1490,-455570.95308905235,25.064987349801655,65.11342743744171
150,1500,-456223.2464154053,25.062664251745662,65.28108034741891
151,1510,-456877.21001494915,25.069395445482012,65.44763380478835
152,1520,-457532.83435506345,25.065086491952684,65.61309599039305
153,1530,-458190.1078403017,25.06765113877191,65.77746736135886
154,1540,-458849.0183701142,25.07349315741762,65.94079523523322
155,1550,-459509.5592999389,25.068093032074543,66.10306749678202
156,1560,-460171.7149807903,25.06441811575831,66.26426698646246
157,1570,-460835.4799448747,25.063245636110572,66.42442091352859
158,1580,-461500.8383653422,25.06497829715573,66.58355971872005
159,1590,-462167.78613009996,25.05767918334336,66.7416770035743
160,1600,-462836.30731401994,25.066158180591174,66.8988064811696
161,1610,-463506.3961339877,25.078799505590453,67.05502269599819
162,1620,-464178.04280224285,25.054287656781028,67.21023521483585
163,1630,-464851.2368955166,25.045062655901248,67.3643886087295
164,1640,-465525.96453433164,25.071060159923974,67.51765011332391
165,1650,-466202.22368469107,25.068000859951773,67.67004991131762
166,1660,-466880.00115914235,25.05081914301263,67.8214678248143
167,1670,-467559.2875649831,25.060254044787143,67.97195280007435
168,1680,-468240.07412591524,25.064743685327016,68.12158095225168
169,1690,-468922.3539013338,25.048802190614275,68.27028728591685
170,1700,-469606.1148888037,25.04652871863776,68.41806242907478
171,1710,-470291.34894826217,25.06754394926587,68.5650256021443
172,1720,-470978.0489525671,25.065254188986728,68.71118662529116
173,1730,-471666.2077481611,25.04276339515296,68.85642866519338
174,1740,-472355.8121452117,25.049243501248085,69.00078717885481
175,1750,-473046.85678237106,25.055162298013123,69.14435394162282
176,1760,-473739.33378463815,25.05203602379163,69.28711067650292
177,1770,-474433.23271082056,25.052281196603396,69.4290503893113
178,1780,-475128.5490686155,25.043295129476135,69.57016587986728
179,1790,-475825.2701717439,25.039720941473206,69.71045556908575
180,1800,-476523.3920593635,25.038801031566038,69.84995114875855
181,1810,-477222.903101034,25.05846508463754,69.98872565308557
182,1820,-477923.7992281185,25.051091779852868,70.12676961303879
183,1830,-478626.07381266326,25.03024466819427,70.26397994038707
184,1840,-479329.7121313306,25.04019309338156,70.40041258999263
185,1850,-480034.7156160233,25.02706833672061,70.53609731819816
186,1860,-480741.06855478045,25.026705098393194,70.67101413240671
187,1870,-481448.76867740205,25.04919740017067,70.8052666850177
188,1880,-482157.8070653482,25.04517589081661,70.93885265900244
189,1890,-482868.1798558718,25.024591936191428,71.07166479352017
190,1900,-483579.8743367438,25.041366581557938,71.20376575079936
191,1910,-484292.8872442751,25.04877828813224,71.33523680194048
192,1920,-485007.2134747881,25.01376783996875,71.46594954038882
193,1930,-485722.8404501209,25.00894732700481,71.5958795797873
194,1940,-486439.7638144658,25.021459681560273,71.72515789691752
195,1950,-487157.9768574853,25.04385348089972,71.85386120399124
196,1960,-487877.4732179953,25.035354421799724,71.98194191297225
197,1970,-488598.25046556373,25.00458450790846,72.10927102548447
