,Temperature (K),Gibbs_free_energy(J/mole),Cp(J/mole.K),S(J/mole.K)
0,0,-655008.18521655,-0.0,0.0
1,10,-655008.2085105507,0.021358948151464573,0.010679474075732286
2,20,-655008.4010353229,0.12976043983362615,0.05379905810987111
3,30,-655009.109456478,0.4384730010875501,0.15931800158286932
4,40,-655011.2120628925,1.013397549209185,0.35907152874860915
5,50,-655015.8567090866,1.8074976142379455,0.6664959838235518
6,60,-655024.1570659542,2.7354380623495675,1.0751989171098102
7,70,-655037.063942609,3.727702919472358,1.5694165832202998
8,80,-655055.3383227648,4.7407377114985145,2.1319771844369826
9,90,-655079.5723356713,5.751803456718336,2.747817927889992
10,100,-655110.223268133,6.749842532910404,3.404854691019864
11,110,-655147.6442996523,7.72851001372619,4.093642727380211
12,120,-655192.1075836328,8.682649541739377,4.806715701334179
13,130,-655243.8199364105,9.60732756910438,5.538005364385026
14,140,-655302.9340642717,10.49791863405844,6.28244362869882
15,150,-655369.5565810737,11.350496695973566,7.035719184066693
16,160,-655443.7545981508,12.16211176980287,7.794135066738819
17,170,-655525.5612169261,12.930872986983735,8.554520853279975
18,180,-655614.9804114545,13.655990767601184,9.314173723892601
19,190,-655711.9914362773,14.337567507734645,10.070811208868692
20,200,-655816.5528709083,14.976373238314409,10.822524947924833
21,210,-655928.6060082763,15.573824607094862,11.567739626670667
22,220,-656048.0780768387,16.131727029860485,12.305175134228197
23,230,-656174.8850080984,16.652082052500912,13.033807077747774
24,240,-656308.9336955508,17.137093339674166,13.752831639407669
25,250,-656450.1241506205,17.588976396946254,14.461633945256473
26,260,-656598.3511364956,18.009960814588712,15.159758873475951
27,270,-656753.5056553778,18.402241266053178,15.846886519424155
28,280,-656915.4762094629,18.7678825249546,16.522809524465995
29,290,-657084.1497397884,19.108879455566036,17.187413722729254
30,300,-657259.41254318,19.427092561352755,17.840662037640868
31,310,-657441.1508993101,19.724259123354546,18.482580125330422
32,320,-657629.251666979,20.00201624287297,19.113244840792323
33,330,-657823.6027157652,20.261863753284025,19.73277428024303
34,340,-658024.0933110816,20.505175883928278,20.341318920074265
35,350,-658230.6143670728,20.73324391743516,20.939054823070183
36,360,-658443.0586915183,20.94723338393964,21.52617781888985
37,370,-658661.321154286,21.14820590230812,22.102898182136418
38,380,-658885.2987757148,21.337171945744167,22.669437010827828
39,390,-659114.890866799,21.51502554302274,23.226022934079815
40,400,-659349.9990409069,21.682598714600303,23.7728890788203
41,410,-659590.5272721767,21.840662243397674,24.310271102306434
42,420,-659836.3819048136,21.989900929882424,24.838405176739617
43,430,-660087.4716407186,22.13095814819391,25.357526434272586
44,440,-660343.7075315106,22.264420150558045,25.867867931364163
45,450,-660605.0029470728,22.390820681001074,26.36965960225789
46,460,-660871.2735401627,22.510660874959964,26.863127595180412
47,470,-661142.4372051435,22.624403242440913,27.348493832524397
48,480,-661418.4140365322,22.73244800688704,27.825975306806505
49,490,-661699.1262744843,22.835173221825936,28.295783611862863
50,500,-661984.498239574,22.93295544557621,28.75812513796991
51,510,-662274.4563015572,23.026128866712643,29.21320105386403
52,520,-662568.9288069723,23.11496350169182,29.66120667974173
53,530,-662867.8460375452,23.199731105970585,30.10233133197325
54,540,-663171.1401155258,23.280731783655938,30.536759051095572
55,550,-663478.7450045566,23.358171533065637,30.96466839636268
56,560,-663790.5964105857,23.432245852821467,31.38623189112841
57,570,-664106.6317326829,23.503234446735668,31.80161709517415
58,580,-664426.7900241119,23.571291483618655,32.21098660704302
59,590,-664751.0119586666,23.636533688788642,32.61449700322701
60,600,-665079.2397007302,23.699170745909086,33.012299700308354
61,610,-665411.4169532529,23.759379347017923,33.40454180089873
62,620,-665747.4888245125,23.817283732152966,33.791365680747546
63,630,-666087.4018687224,23.87296494822376,34.17290852533478
64,640,-666431.1039377993,23.926594057679267,34.54930301718996
65,650,-666778.5442222543,23.978301415816485,34.92067800569494
66,660,-667129.6731723723,24.028165940864707,35.287158038282364
67,670,-667484.4424535806,24.076272970376838,35.64886327732384
68,680,-667842.8049317579,24.122726336016882,36.00590994397208
69,690,-668204.7145792175,24.167627211992126,36.35841066515714
70,700,-668570.1265301646,24.211022023926393,36.70647427017684
71,710,-668938.996923528,24.253034411245608,37.05020615875692
72,720,-669311.2829982993,24.29368705060338,37.389708335811164
