,Temperature (K),Gibbs_free_energy(J/mole),Cp(J/mole.K),S(J/mole.K)
0,0,-657879.8915470097,-0.0,0.0
1,10,-657879.9391819004,0.024294160725548863,0.012147080362774431
2,20,-657880.2500404151,0.09680206368211658,0.04849467664607801
3,30,-657881.0062181107,0.25810052262386307,0.115711946337251
4,40,-657882.5445750941,0.5977696605259553,0.23344990767363927
5,50,-657885.5145946227,1.1737732822803082,0.4255484434674145
6,60,-657890.8168063784,1.9635979184531607,0.706558931566542
7,70,-657899.4131573929,2.892916602516197,1.0768289916173672
8,80,-657912.1796904524,3.8859562064753836,1.526338154701807
9,90,-657929.8426721775,4.889462258099229,2.0408472097231423
10,100,-657952.9723555588,5.8738216326164565,2.606175083470589
11,110,-657982.0031303314,6.825689827336464,3.2101247936167057
12,120,-658017.2603071956,7.740507184539457,3.8429045548211436
13,130,-658058.9842787666,8.617613051718214,4.496872343345603
14,140,-658107.3499494476,9.457539074600204,5.1660882518452125
15,150,-658162.4811596685,10.260852590377914,5.845885924188769
16,160,-658224.4611319127,11.027998751914133,6.532539304865349
17,170,-658293.3403141449,11.759247512655564,7.223024486823123
18,180,-658369.1423112575,12.454778867895945,7.914850787447357
19,190,-658451.868286298,13.1149190906639,8.605946316865445
20,200,-658541.5007769755,13.740183799236547,9.294580361600673
21,210,-658638.0066144315,14.331265320620146,9.979305559453495
22,220,-658741.339610292,14.88916673252825,10.65891631533741
23,230,-658851.4425907948,15.415077356228721,11.332416845658734
24,240,-658968.2496558494,15.910187847074113,11.9989894697821
25,250,-659091.6873973428,16.375925087049836,12.657970218337141
26,260,-659221.676681152,16.813764066738074,13.308830336746178
27,270,-659358.13368403,17.225162054446997,13.951156435903977
28,280,-659500.971035788,17.611701795470445,14.584635593312852
29,290,-659650.0987293165,17.97487994293624,15.20904199138604
30,300,-659805.4249644175,18.3160735341953,15.824221606776703
31,310,-659966.8567124553,18.636664274020593,16.430080858271687
32,320,-660134.3003244259,18.938070990890253,17.026579576762742
33,330,-660307.6620043347,19.221535980101898,17.613722329633312
34,340,-660486.848273173,19.488182162318893,18.19154863742297
35,350,-660671.7661277052,19.73927217816529,18.760129154119937
36,360,-660862.3234950522,19.97584389414404,19.31956103297271
37,370,-661058.4294192793,20.198729889548808,19.869959118598494
38,380,-661259.994099036,20.408972428290845,20.411454038815286
39,390,-661466.9291755989,20.607499538082617,20.94419186174055
40,400,-661679.1478318917,20.79500081564767,21.46832808396284
41,410,-661896.5648288806,20.97223334770244,21.984024537423103
42,420,-662119.096565563,21.139931757637562,22.491449334945358
43,430,-662346.6611976235,21.298690132555233,22.9907743767908
44,440,-662579.1785675749,21.44911703096001,23.48217353063956
45,450,-662816.5703013734,21.591780261325752,23.965822166470755
46,460,-663058.7597668878,21.72717206352392,24.441895749774996
47,470,-663305.6720986889,21.855746750987567,24.910568607668395
48,480,-663557.2341592993,21.977948928158696,25.372013519829487
49,490,-663813.3745315372,22.094206313081703,25.826401572658504
50,500,-664074.023509151,22.204877868789463,26.273901436173762
51,510,-664339.1130511716,22.310314667053188,26.714678790028845
52,520,-664608.5767612976,22.410841241385825,27.148896223286282
53,530,-664882.3498568195,22.50674887203493,27.57671290092403
54,540,-665160.3691220916,22.598323130921926,27.99828445316525
55,550,-665442.5728880311,22.68583855420004,28.413763081806245
56,560,-665728.900981501,22.76953176157545,28.823297368481875
57,570,-666019.2947109186,22.849609264553855,29.22703192819754
58,580,-666313.6967921687,22.926256392209325,29.625107238497005
59,590,-666612.051347325,22.99972231539721,30.017660280787098
60,600,-666914.3038141413,23.070187041303143,30.404824740442567
61,610,-667220.4010158096,23.137785282870798,30.786730276848544
62,620,-667530.2909608082,23.202720841864423,31.16350297104364
63,630,-667843.9230025125,23.265072995852076,31.535265123985308
64,640,-668161.2476047924,23.32502821683886,31.90213534340437
65,650,-668482.2164641335,23.382731685356614,32.26422929315886
66,660,-668806.7823914121,23.43826983792237,32.62165911025659
67,670,-669134.8992990992,23.491778020700583,32.97453353681776
68,680,-669466.5221900548,23.543298758414988,33.32295780396234
69,690,-669801.6070761669,23.593016182907594,33.667034180216426
70,700,-670140.1109879671,23.641061121743405,34.00686278789798
71,710,-670481.9919640652,23.687416305072993,34.342540301076944
72,720,-670827.2089636633,23.732152990135518,34.6741597099448
73,730,-671175.721875234,23.77537048233493,35.001811331235515
74,740,-671527.4914687985,23.817203508183386,35.32558338527015
75,750,-671882.4793866671,23.857772413248313,35.64556225208944
76,760,-672240.6481379921,23.89710792406706,35.96183188346768
77,770,-672601.9610433873,23.935009253007593,36.27447183676414
78,780,-672966.382232409,23.971722119936132,36.583558860154895
79,790,-673333.876471148,24.007591525514727,36.88917052734615
80,800,-673704.4095176565,24.04230638430448,37.191381724055105
81,810,-674077.9476414532,24.075892196307656,37.49026275745273
82,820,-674454.4579560963,24.10853958942456,37.785882666127875
83,830,-674833.9081412381,24.140355640026915,38.078309785464086
84,840,-675216.2666577504,24.17137023723923,38.367610818413965
85,850,-675601.5025473556,24.201351589508704,38.653848913910046
86,860,-675989.5855357079,24.230444383946995,38.93708448226389
87,870,-676380.4858248093,24.258943287844886,39.2173783732127
88,880,-676774.1743877975,24.28685025800951,39.49479105488572
89,890,-677170.6226394068,24.31388830400234,39.76937940037314
90,900,-677569.8027172771,24.34020476677688,40.04119763830094
91,910,-677971.6870442533,24.366032406181265,40.310300297051434
92,920,-678376.2489155419,24.391101842024625,40.57673993208446
93,930,-678783.4617930147,24.415382447870797,40.84056576521398
94,940,-679193.2999406946,24.43917963315603,41.10182689859212
95,950,-679605.7377815385,24.463030467173734,41.36057532687119
96,960,-680020.750616755,24.48617743793875,41.61686029295961
97,970,-680438.313993417,24.508176843196477,41.870723275585625
98,980,-680858.4038667479,24.530059290863434,42.122207447784604
99,990,-681280.996669973,24.551439832171027,42.371357982383046
100,1000,-681706.069385839,24.572307988710307,42.618216693196146
101,1010,-682133.5991201986,24.593065564686764,42.86282608246983
102,1020,-682563.5638281257,24.613263119640905,43.105227182386436
103,1030,-682995.9413983707,24.63291471937242,43.345457688892196
104,1040,-683430.7105304593,24.65229697003946,43.583555603321294
105,1050,-683867.8498570162,24.67169186797408,43.81956050882145
106,1060,-684307.3388854737,24.690015386336093,44.0535070925398
107,1070,-684749.157055421,24.708060736177064,44.28542765700695
108,1080,-685193.2842274263,24.72675077664914,44.515361582786134
109,1090,-685639.700912045,24.744061577241673,44.74334215044655
110,1100,-686088.3876252221,24.761107973259406,44.96939751085447
111,1110,-686539.3251582385,24.77880719395762,45.19356425026344
112,1120,-686992.4950622809,24.79525216622278,45.41587358891266
113,1130,-687447.8787043218,24.811679888670835,45.6363528731381
114,1140,-687905.457946542,24.82856285110457,45.85503627282306
115,1150,-688365.2151459409,24.844497186262906,46.07195303129411
116,1160,-688827.132607242,24.860139936930665,46.28712835986808
117,1170,-689291.1931517987,24.875694465602116,46.50059052206343
118,1180,-689757.3797299892,24.890626613067994,46.712365665503604
119,1190,-690225.6756685849,24.905879311350873,46.922480974067
120,1200,-690696.0643532833,24.921597375883806,47.13096751486155
121,1210,-691168.5299095094,24.936070343558352,47.337849116917646
122,1220,-691643.0561757026,24.950218228076032,47.543145722645576
123,1230,-692119.627479473,24.96509015854646,47.74688482171915
124,1240,-692598.228397541,24.979338522930718,47.94909206726007
125,1250,-693078.8437779435,24.99259111791652,48.1497855709371
126,1260,-693561.4584705158,25.006057891255388,48.34898632386613
127,1270,-694046.0577055718,25.02046314725576,48.546722472745756
128,1280,-694532.6269745672,25.03500170633197,48.74302120858337
129,1290,-695021.1520940338,25.04761455312237,48.93789796133642
130,1300,-695511.6189166518,25.05976983040455,49.131365468791046
131,1310,-696004.0131846828,25.073497891085754,49.32344957253808
132,1320,-696498.3215571458,25.08710516685406,49.51417685967899
133,1330,-696994.5303052223,25.09961085303211,49.70356321248691
134,1340,-697492.6263507206,25.11188275711601,49.891623706847895
135,1350,-697992.5961809055,25.125065404951062,50.07838055970788
136,1360,-698494.4272287006,25.13783981560283,50.26385488623782
137,1370,-698998.1065204124,25.149338061146942,50.44805932030431
138,1380,-699503.6215889793,25.161033115483395,50.63100838909887
139,1390,-700010.9597323459,25.174133944901705,50.81272599121148
140,1400,-700520.1090023349,25.18634949211254,50.993231678048325
141,1410,-701031.0572993715,25.19820831277155,51.172538274861296
142,1420,-701543.7925155454,25.210019634408244,51.35066129825718
143,1430,-702058.3032942872,25.221050142880788,51.5276144630363
144,1440,-702574.5774427374,25.233863217383316,51.70341753366229
145,1450,-703092.6041284037,25.24529346339124,51.87808785035887
146,1460,-703612.3717763787,25.255834693188184,52.051633171005236
147,1470,-704133.8691814067,25.267547368206063,52.22406979423832
148,1480,-704657.0855167853,25.279760979965904,52.39541843081098
149,1490,-705182.009757503,25.291029747348198,52.565692256056366
150,1500,-705708.6316250243,25.300649492419325,52.73489698170452
151,1510,-706236.9398717866,25.31301120760661,52.90305039791857
152,1520,-706766.9245731279,25.324949113908332,53.070174069488715
153,1530,-707298.5754195027,25.33451364810429,53.23627235141467
154,1540,-707831.8819815246,25.345610627886963,53.401355823273484
155,1550,-708366.8343694797,25.356808635013515,53.56544292375766
156,1560,-708903.4226654092,25.36809124845324,53.72854706541548
157,1570,-709441.6370120076,25.379720656070276,53.89068218603352
158,1580,-709981.4679880753,25.389349982689485,54.0518553661299
159,1590,-710522.9058254034,25.39969393219205,54.21207466173801
160,1600,-711065.9409942814,25.410651077050943,54.37135619771289
161,1610,-711610.5644989079,25.4206735703164,54.52971067354084
162,1620,-712156.7666632568,25.4332413642722,54.687154523284704
163,1630,-712704.5388677093,25.4439082659632,54.84370098017826
164,1640,-713253.8721449147,25.451907594013377,54.99934705779015
165,1650,-713804.7571403797,25.462981520351722,55.154104887101866
166,1660,-714357.1854089126,25.473889278422575,55.30799401932746
167,1670,-714911.1482570551,25.48400746562972,55.461022025041174
168,1680,-715466.6369594836,25.496229508285865,55.613203084032286
169,1690,-716023.6433276144,25.505535826503543,55.764544884640785
170,1700,-716582.1590408899,25.513632862945208,55.915045146463676
171,1710,-717142.1752113871,25.526281053630736,56.06472349181422
172,1720,-717703.6843300287,25.537830636953004,56.21359962026764
173,1730,-718266.6781550554,25.546737373774768,56.3616720011065
174,1740,-718831.1486495482,25.55583954323083,56.508942822713294
175,1750,-719397.0878588101,25.56584255522454,56.65542440768332
176,1760,-719964.4878747098,25.57684662695999,56.80113116822613
177,1770,-720533.3411837203,25.58793645746482,56.94607497070247
178,1780,-721103.6400195593,25.598101609974528,57.090262056882786
179,1790,-721675.3770931406,25.60747490957754,57.233696096210046
180,1800,-722248.5445467931,25.617594961775083,57.37638534173894
181,1810,-722823.1353433229,25.62724057692685,57.51833881000057
182,1820,-723399.1418729073,25.63807390189639,57.659566561218526
183,1830,-723976.5570720857,25.648247226316016,57.80007800839376
184,1840,-724555.3739405384,25.657516439119092,57.93987669867056
185,1850,-725135.5849751056,25.668626642611212,58.07897287733503
186,1860,-725717.1837291345,25.678713952331137,58.21737634488381
187,1870,-726300.1628514536,25.688772822852346,58.35509170418081
188,1880,-726884.5158218064,25.698320830787864,58.49212486048491
189,1890,-727470.2356524697,25.708460831395037,58.628483259580385
190,1900,-728057.3156423146,25.71858666263843,58.76417555193911
191,1910,-728645.749397577,25.72764216830824,58.899205891764716
192,1920,-729235.5299021202,25.739605163410715,59.03358596215257
193,1930,-729826.651130573,25.7503681375264,59.16732698221603
194,1940,-730419.1065796682,25.758060207689276,59.30042453361238
195,1950,-731012.8897274317,25.767251704514464,59.4328811628904
196,1960,-731607.9941974652,25.77922457156265,59.5647143670445
